TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-08-05,2026-08-05,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,14165.00,14385.00,14163.56,14361.72,14370.00,14150.00,,14361.72,,,279,3988132.68,52,F1,1,,,,,
2026-08-05,2026-08-05,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,14173.56,14390.00,14173.56,14325.56,14320.01,14155.43,,14325.56,,,123,1763700.46,41,F1,1,,,,,
2026-08-05,2026-08-05,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,14163.56,14450.01,14163.56,14323.10,14325.02,14152.45,,14321.41,,,661,9470806.80,158,F1,1,,,,,
2026-08-05,2026-08-05,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,14255.50,14424.00,14255.50,14320.99,14329.99,14115.00,,14324.81,,,382,5472473.62,69,F1,1,,,,,
2026-08-05,2026-08-05,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,14250.00,14349.99,14250.00,14316.58,14349.99,14155.65,,14316.58,,,160,2289293.45,37,F1,1,,,,,
2026-08-05,2026-08-05,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,14251.00,14451.00,14251.00,14402.18,14405.00,14173.25,,14367.00,,,266,3820989.03,48,F1,1,,,,,
2026-08-05,2026-08-05,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,14105.00,14369.00,14105.00,14327.58,14345.00,14160.98,,14323.70,,,123,1757946.06,43,F1,1,,,,,
2026-08-05,2026-08-05,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,14210.00,14333.00,14210.00,14333.00,14333.00,14150.00,,14333.00,,,14,200170.00,7,F1,1,,,,,
2026-08-05,2026-08-05,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,14499.99,14500.00,14499.99,14500.00,14500.00,14300.00,,14562.50,,,10,144999.95,2,F1,1,,,,,
2026-08-05,2026-08-05,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,14275.00,14275.00,14200.00,14260.00,14260.00,14010.01,,14255.00,,,3,42735.00,3,F1,1,,,,,
